ID,Purchase-date,Date,Time,Quarter,Qtr,Year,Month,Date_1,Special Day,Online Sale Offers ,Day,Weekend,Morning,Afternoon,Evening,Night,Gender,Customer ID,"Gender
F=1665
M=1815",Product-Name,Item-Status,Quantity,Currency,Item Price,Shipping-Price,Ship-City,Ship-State,Ship-Postal-Code,Category,"Total_
amount",Author ,Publication,"Profit Percentage
 (%)",Profit (INR),Cost Price
865,07/06/2018 16:42,06/07/2018,15:42:00,2018 - Q2,2,2018,6,7,0,0,4,0,0,1,0,0,1,B07FWYXYR,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,KURUKSHETRA,HARYANA,136118,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
866,07/06/2018 18:48,06/07/2018,17:48:00,2018 - Q2,2,2018,6,7,0,0,4,0,0,0,1,0,1,B07FWWYSX,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,MIRZAPUR,UTTAR PRADESH,231001,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
867,08/06/2018 03:40,06/08/2018,02:40:00,2018 - Q2,2,2018,6,8,0,0,5,0,0,0,0,1,1,B07FWXUZW,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,BUDAUN,UTTAR PRADESH,243601,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
868,08/06/2018 05:53,06/08/2018,04:53:00,2018 - Q2,2,2018,6,8,0,0,5,0,0,0,0,1,0,B07FWXTTV,M,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,NORTH WEST DELHI,DELHI,110089,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
869,08/06/2018 07:42,06/08/2018,06:42:00,2018 - Q2,2,2018,6,8,0,0,5,0,1,0,0,0,1,B07FWVWQS,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,GALIAKOT,RAJASTHAN,314026,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
870,09/06/2018 10:32,06/09/2018,09:32:00,2018 - Q2,2,2018,6,9,0,0,6,1,1,0,0,0,0,B07FWVZRQ,M,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,Shipped,1,INR,499,50,TAKI,WEST BENGAL,743429,competition ,549,kanti jainmahiveer jainAnshul jain,Menu Publication,17,84.83,414.17
871,10/06/2018 07:42,06/10/2018,06:42:00,2018 - Q2,2,2018,6,10,0,0,7,1,1,0,0,0,0,B07FWWYYR,M,Objective NCERT at Your Fingertips for NEET-JEE - Physics,Shipped,1,INR,426,65,KAITHAL,HARYANA,136027,competition ,491,MTG PUBLICATION,MTG PUBLICATION,17,72.42,353.58
872,11/06/2018 04:14,06/11/2018,03:14:00,2018 - Q2,2,2018,6,11,0,0,1,0,0,0,0,1,0,B07FWXWZU,M,Objective Biology (Set of 2 Volumes),Shipped,1,INR,730,65,GANDHINAGAR,GUJARAT,382610,competition ,795,"A. Biswas, S. Biswas",Pradeep Publications,17,124.1,605.9
873,12/06/2018 06:28,06/12/2018,05:28:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,0,0,1,1,B07FWVUQR,F,Lakshya - Rajasthan Police Sub - Inspector Exam Book Part - I,Shipped,1,INR,499,65,SANGARIA,RAJASTHAN,335063,competition ,564,kanti jainmahiveer jainAnshul jain,Menu Publication,17,84.83,414.17
874,12/06/2018 06:53,06/12/2018,05:53:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,0,0,1,1,B07FWWSYS,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,DEHRADUN,UTTARAKHAND,248001,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
875,12/06/2018 08:21,06/12/2018,07:21:00,2018 - Q2,2,2018,6,12,0,0,2,0,1,0,0,0,1,B07FWYXZR,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NEW DELHI,DELHI,110075,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
876,12/06/2018 08:37,06/12/2018,07:37:00,2018 - Q2,2,2018,6,12,0,0,2,0,1,0,0,0,0,B07FWVWYR,M,Modern Operating Systems II SEM,Shipped,1,INR,125,65,BAGHPAT,UTTAR PRADESH,250615,college,190,Andrew S. Tanenbaum,Prentice Hall,13,16.25,108.75
877,12/06/2018 16:32,06/12/2018,15:32:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,1,0,0,1,B07FWWSWX,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,Pune,MAHARASHTRA,411041,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
878,12/06/2018 17:24,06/12/2018,16:24:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,0,1,0,0,B07FWYAZU,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,LUCKNOW,UTTAR PRADESH,226021,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
879,12/06/2018 17:50,06/12/2018,16:50:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,0,1,0,0,B07FWXYUR,M,Objective NCERT at Your Fingertips for NEET-JEE - Physics,Shipped,1,INR,426,65,ELURU,ANDHRA PRADESH,534007,competition ,491,MTG PUBLICATION,MTG PUBLICATION,17,72.42,353.58
880,12/06/2018 18:29,06/12/2018,17:29:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,0,1,0,0,B07FWWSXS,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,MUMBAI,MAHARASHTRA,400020,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
881,12/06/2018 19:09,06/12/2018,18:09:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,0,1,0,0,B07FWWART,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,TIRUCHIRAPPALLI,TAMIL NADU,620001,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
882,12/06/2018 21:08,06/12/2018,20:08:00,2018 - Q2,2,2018,6,12,0,0,2,0,0,0,0,1,1,B07FWYUXQ,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,PORBANDAR,GUJARAT,360577,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
883,13/06/2018 02:17,6/13/2018,01:17:00,2018 - Q2,2,2018,6,13,0,0,3,0,0,0,0,1,1,B07FWYUWT,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NOIDA,UTTAR PRADESH,201309,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
884,13/06/2018 04:39,6/13/2018,03:39:00,2018 - Q2,2,2018,6,13,0,0,3,0,0,0,0,1,0,B07FWVVRT,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,GUNTUR,ANDHRA PRADESH,522006,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
885,13/06/2018 18:29,6/13/2018,17:29:00,2018 - Q2,2,2018,6,13,0,0,3,0,0,0,1,0,0,B07FWYSVS,M,"Human Anatomy By B D Chaurasia's 7th Edition (Set Of 4 Books) Vol-1,2,3&4Â Â (Paperback, BD Chaurasia's)",Shipped,1,INR,1480,65,CUTTACK,ODISHA,753014,college,1545,B D Chaurasia,CBS PUBLISHERS &DISTRIBUTORS,13,192.4,1287.6
886,13/06/2018 19:35,6/13/2018,18:35:00,2018 - Q2,2,2018,6,13,0,0,3,0,0,0,1,0,0,B07FWYVTW,M,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,INR,430,65,PUNE,MAHARASHTRA,412408,competition ,495,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
887,14/06/2018 06:16,6/14/2018,05:16:00,2018 - Q2,2,2018,6,14,0,0,4,0,0,0,0,1,0,B07FWXVQV,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,Phagwara,PUNJAB,144411,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
888,14/06/2018 06:45,6/14/2018,05:45:00,2018 - Q2,2,2018,6,14,0,0,4,0,0,0,0,1,1,B07FWXAUZ,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,Pune,MAHARASHTRA,411041,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
889,14/06/2018 08:25,6/14/2018,07:25:00,2018 - Q2,2,2018,6,14,0,0,4,0,1,0,0,0,1,B07FWWXRX,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,NEW DELHI,DELHI,110067,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
890,14/06/2018 08:25,6/14/2018,07:25:00,2018 - Q2,2,2018,6,14,0,0,4,0,1,0,0,0,1,B07FWYSQW,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NEW DELHI,DELHI,110067,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
891,14/06/2018 16:54,6/14/2018,15:54:00,2018 - Q2,2,2018,6,14,0,0,4,0,0,1,0,0,1,B07FWXAQY,F,Objective Physics for NEET - Vol. 2,Shipped,1,INR,460,65,PANAJI,GOA,403107,competition ,525, DC Pandey,Arihant Publications,17,78.2,381.8
892,14/06/2018 17:00,6/14/2018,16:00:00,2018 - Q2,2,2018,6,14,0,0,4,0,0,0,1,0,1,B07FWWBUU,F,Objective Physics for NEET - Vol. 2,Shipped,1,INR,460,65,PANAJI,GOA,403107,competition ,525, DC Pandey,Arihant Publications,17,78.2,381.8
893,15/06/2018 13:27,6/15/2018,12:27:00,2018 - Q2,2,2018,6,15,0,0,5,0,0,1,0,0,0,B07FWVXVU,M,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,JODHPUR,RAJASTHAN,342005,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
894,15/06/2018 16:25,6/15/2018,15:25:00,2018 - Q2,2,2018,6,15,0,0,5,0,0,1,0,0,1,B07FWWXUR,F,Lakshya - Rajasthan Police Sub - Inspector Exam COMBO Part 1 and Part 2 (First Edition ; 2016),Shipped,1,INR,430,65,DULIAJAN,ASSAM,786602,competition ,495,Manu Prakashan,"Kanti Jain, Mahaveer Jain, Anshul Jain",17,73.1,356.9
895,15/06/2018 18:26,6/15/2018,17:26:00,2018 - Q2,2,2018,6,15,0,0,5,0,0,0,1,0,1,B07FWVYRQ,F,Objective NCERT at Your Fingertips for NEET-JEE - Physics,Shipped,1,INR,426,65,BULDANA,MAHARASHTRA,443209,competition ,491,MTG PUBLICATION,MTG PUBLICATION,17,72.42,353.58
896,16/06/2018 02:44,6/16/2018,01:44:00,2018 - Q2,2,2018,6,16,1,0,6,1,0,0,0,1,0,B07FWWVVX,M,Modern Operating Systems II SEM,Shipped,1,INR,125,65,HYDERABAD,TELANGANA,500019,college,190,Andrew S. Tanenbaum,Prentice Hall,13,16.25,108.75
897,16/06/2018 09:57,6/16/2018,08:57:00,2018 - Q2,2,2018,6,16,1,0,6,1,1,0,0,0,1,B07FWYBYR,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,KURUKSHETRA,HARYANA,136131,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
898,16/06/2018 10:31,6/16/2018,09:31:00,2018 - Q2,2,2018,6,16,1,0,6,1,1,0,0,0,1,B07FWXASZ,F,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,NEW DELHI,DELHI,110043,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
899,16/06/2018 15:38,6/16/2018,14:38:00,2018 - Q2,2,2018,6,16,1,0,6,1,0,1,0,0,0,B07FWYZUW,M,Lakshya Rajasthan 2019 paper 1st Rajasthan bhugol & arthvavstha for all competition exams,Shipped,1,INR,320,65,AGRA,UTTAR PRADESH,282004,competition ,385,Kanti Jain,Manu Prakashan Private Limited,17,54.4,265.6
900,17/06/2018 19:19,6/17/2018,18:19:00,2018 - Q2,2,2018,6,17,0,0,7,1,0,0,1,0,0,B07FWVWVS,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,KARANPUR,RAJASTHAN,335073,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
901,17/06/2018 19:40,6/17/2018,18:40:00,2018 - Q2,2,2018,6,17,0,0,7,1,0,0,1,0,0,B07FWXTXQ,M,Modern Operating Systems II SEM,Shipped,1,INR,125,65,nagpur,MAHARASHTRA,440004,college,190,Andrew S. Tanenbaum,Prentice Hall,13,16.25,108.75
902,18/06/2018 05:58,6/18/2018,04:58:00,2018 - Q2,2,2018,6,18,0,0,1,0,0,0,0,1,0,B07FWXSXR,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NEW DELHI,DELHI,110023,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
903,18/06/2018 07:09,6/18/2018,06:09:00,2018 - Q2,2,2018,6,18,0,0,1,0,1,0,0,0,1,B07FWWSZX,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,BHUJ,GUJARAT,370655,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
904,18/06/2018 08:15,6/18/2018,07:15:00,2018 - Q2,2,2018,6,18,0,0,1,0,1,0,0,0,0,B07FWWATW,M,English Grammar for Today: A New Introduction,Shipped,1,INR,959,65,MUMBAI,MAHARASHTRA,400071,School,1024,Geoffrey Leech,Palgrave Macmillan,18,172.62,786.38
905,18/06/2018 09:22,6/18/2018,08:22:00,2018 - Q2,2,2018,6,18,0,0,1,0,1,0,0,0,0,B07FWVVQQ,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NOIDA,UTTAR PRADESH,201301,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
906,18/06/2018 09:49,6/18/2018,08:49:00,2018 - Q2,2,2018,6,18,0,0,1,0,1,0,0,0,1,B07FWWVUU,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,HOSHIARPUR,PUNJAB,146001,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
907,18/06/2018 10:04,6/18/2018,09:04:00,2018 - Q2,2,2018,6,18,0,0,1,0,1,0,0,0,0,B07FWXVQZ,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NEW DELHI,DELHI,110027,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
908,18/06/2018 11:37,6/18/2018,10:37:00,2018 - Q2,2,2018,6,18,0,0,1,0,1,0,0,0,0,B07FWVAUZ,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,ROHTAK,HARYANA,124001,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
909,18/06/2018 13:37,6/18/2018,12:37:00,2018 - Q2,2,2018,6,18,0,0,1,0,0,1,0,0,0,B07FWYXRS,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,FARIDABAD,HARYANA,121005,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
910,18/06/2018 14:56,6/18/2018,13:56:00,2018 - Q2,2,2018,6,18,0,0,1,0,0,1,0,0,0,B07FWXXVW,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,JODHPUR,RAJASTHAN,342001,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
911,19/06/2018 05:24,6/19/2018,04:24:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,0,0,1,1,B07FWVAUX,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,HYDERABAD,TELANGANA,500040,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
912,19/06/2018 07:32,6/19/2018,06:32:00,2018 - Q2,2,2018,6,19,0,0,2,0,1,0,0,0,1,B07FWWWRY,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,BEAWAR,RAJASTHAN,305901,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
913,19/06/2018 12:09,6/19/2018,11:09:00,2018 - Q2,2,2018,6,19,0,0,2,0,1,0,0,0,0,B07FWYZTX,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,DEHRADUN,UTTARAKHAND,248001,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
914,19/06/2018 14:11,6/19/2018,13:11:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,1,0,0,0,B07FWXVWZ,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,JODHPUR,RAJASTHAN,342008,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
915,19/06/2018 14:26,6/19/2018,13:26:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,1,0,0,0,B07FWXVRW,M,Objective Biology (Set of 2 Volumes),Shipped,1,INR,730,65,JAIPUR,RAJASTHAN,302019,competition ,795,"A. Biswas, S. Biswas",Pradeep Publications,17,124.1,605.9
916,19/06/2018 14:48,6/19/2018,13:48:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,1,0,0,1,B07FWYTUT,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,SHIMLA,HIMACHAL PRADESH,171012,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
917,19/06/2018 15:19,6/19/2018,14:19:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,1,0,0,1,B07FWYVVS,F,Modern Operating Systems II SEM,Shipped,1,INR,125,65,SECUNDERABAD,TELANGANA,500026,college,190,Andrew S. Tanenbaum,Prentice Hall,13,16.25,108.75
918,19/06/2018 15:56,6/19/2018,14:56:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,1,0,0,1,B07FWXZQX,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,KOLKATA,WEST BENGAL,700078,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
919,19/06/2018 18:20,6/19/2018,17:20:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,0,1,0,1,B07FWYAUW,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,BENGALURU,KARNATAKA,560029,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
920,19/06/2018 18:24,6/19/2018,17:24:00,2018 - Q2,2,2018,6,19,0,0,2,0,0,0,1,0,1,B07FWVAQZ,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,KANPUR,UTTAR PRADESH,208027,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
921,20/06/2018 15:51,6/20/2018,14:51:00,2018 - Q2,2,2018,6,20,0,0,3,0,0,1,0,0,0,B07FWYASV,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,MUMBAI,MAHARASHTRA,400099,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
922,20/06/2018 19:59,6/20/2018,18:59:00,2018 - Q2,2,2018,6,20,0,0,3,0,0,0,1,0,1,B07FWYYUX,F,Modern Operating Systems II SEM,Shipped,1,INR,125,65,JAIPUR,RAJASTHAN,302016,college,190,Andrew S. Tanenbaum,Prentice Hall,13,16.25,108.75
923,21/06/2018 00:38,6/20/2018,23:38:00,2018 - Q2,2,2018,6,20,0,0,3,0,0,0,0,1,1,B07FWXZUS,F,Modern Operating Systems II SEM,Shipped,1,INR,125,65,BARDEZ,GOA,403507,college,190,Andrew S. Tanenbaum,Prentice Hall,13,16.25,108.75
924,21/06/2018 18:33,6/21/2018,17:33:00,2018 - Q2,2,2018,6,21,0,0,4,0,0,0,1,0,1,B07FWVWRW,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,JODHPUR,RAJASTHAN,342001,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
925,22/06/2018 06:09,6/22/2018,05:09:00,2018 - Q2,2,2018,6,22,0,0,5,0,0,0,0,1,1,B07FWVVXV,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,MODINAGAR,UTTAR PRADESH,201204,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
926,23/06/2018 08:02,6/23/2018,07:02:00,2018 - Q2,2,2018,6,23,0,0,6,1,1,0,0,0,1,B07FWXZVY,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,VADODARA,GUJARAT,390007,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
927,23/06/2018 11:03,6/23/2018,10:03:00,2018 - Q2,2,2018,6,23,0,0,6,1,1,0,0,0,0,B07FWYSRZ,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,VADODARA,GUJARAT,390010,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
928,23/06/2018 12:50,6/23/2018,11:50:00,2018 - Q2,2,2018,6,23,0,0,6,1,1,0,0,0,1,B07FWYUTR,F,Objective Biology (Set of 2 Volumes),Shipped,1,INR,730,65,JAIPUR,RAJASTHAN,302012,competition ,795,"A. Biswas, S. Biswas",Pradeep Publications,17,124.1,605.9
929,23/06/2018 13:00,6/23/2018,12:00:00,2018 - Q2,2,2018,6,23,0,0,6,1,0,1,0,0,0,B07FWWZXR,M,Objective Biology (Set of 2 Volumes),Shipped,1,INR,730,65,LUCKNOW,UTTAR PRADESH,226010,competition ,795,"A. Biswas, S. Biswas",Pradeep Publications,17,124.1,605.9
930,23/06/2018 14:26,6/23/2018,13:26:00,2018 - Q2,2,2018,6,23,0,0,6,1,0,1,0,0,0,B07FWYWXR,M,Objective Biology (Set of 2 Volumes),Shipped,1,INR,730,65,GURUGRAM,HARYANA,122002,competition ,795,"A. Biswas, S. Biswas",Pradeep Publications,17,124.1,605.9
931,23/06/2018 15:01,6/23/2018,14:01:00,2018 - Q2,2,2018,6,23,0,0,6,1,0,1,0,0,1,B07FWVAST,F,Objective Biology (Set of 2 Volumes),Shipped,1,INR,730,65,RANGA REDDY DISTRICT,TELANGANA,500076,competition ,795,"A. Biswas, S. Biswas",Pradeep Publications,17,124.1,605.9
932,23/06/2018 17:35,6/23/2018,16:35:00,2018 - Q2,2,2018,6,23,0,0,6,1,0,0,1,0,1,B07FWYAQV,F,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NOIDA,UTTAR PRADESH,201307,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
933,24/06/2018 09:03,6/24/2018,08:03:00,2018 - Q2,2,2018,6,24,0,0,7,1,1,0,0,0,0,B07FWVVVU,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NEW DELHI,DELHI,110005,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
934,24/06/2018 09:22,6/24/2018,08:22:00,2018 - Q2,2,2018,6,24,0,0,7,1,1,0,0,0,0,B07FWXZTU,M,"Lakshya Rajasthan Ki Kala, Sanskriti Va Itihas 2019 Bhag-2",Shipped,1,INR,395,65,NEW DELHI,DELHI,110043,competition ,460,"MAHAVEER JAIN,ANSHUL JAIN KANTI JAIN",VK Global Publications Private Limited,17,67.15,327.85
935,24/06/2018 12:16,6/24/2018,11:16:00,2018 - Q2,2,2018,6,24,0,0,7,1,1,0,0,0,0,B07FWYZSS,M,Objective NCERT at Your Fingertips for NEET-JEE - Physics,Shipped,1,INR,426,65,MEERUT,UTTAR PRADESH,250002,competition ,491,MTG PUBLICATION,MTG PUBLICATION,17,72.42,353.58
